,date,factor,coef,t_stat,p_value,R_squared,Adj_R_squared,n_obs
1159,1989-08-01,BM,0.02265627019949813,1.2136836781437097,0.22486853944829277,0.012892239746930878,0.008975145460212386,760
1160,1989-09-01,const,0.03735869273450712,0.8116396123966328,0.41699845443533,0.022197055361564355,0.018296245741996175,756
1161,1989-09-01,beta,-0.03878548068735379,-2.9746212518166084,0.0029335049611941082,0.022197055361564355,0.018296245741996175,756
1162,1989-09-01,market_equity,-0.0023766803206182337,-1.0113903396538066,0.3118296429510038,0.022197055361564355,0.018296245741996175,756
1163,1989-09-01,BM,-0.03109719018428421,-2.0914806302573967,0.036485000989970665,0.022197055361564355,0.018296245741996175,756
1164,1989-10-01,const,-0.10752739192498612,-2.5272940768940315,0.011494520941443962,0.018572337766493252,0.014641385848334965,753
1165,1989-10-01,beta,0.009617504568353454,0.8224715952505962,0.4108085464248443,0.018572337766493252,0.014641385848334965,753
1166,1989-10-01,market_equity,0.005638665211917672,2.65051561688895,0.00803690116680604,0.018572337766493252,0.014641385848334965,753
1167,1989-10-01,BM,-0.02678775682720519,-1.3713001717520281,0.17028140218795185,0.018572337766493252,0.014641385848334965,753
1168,1989-11-01,const,-0.09363474061763413,-2.160771943935553,0.03071296032144842,0.013084919301603604,0.00909469660336204,746
1169,1989-11-01,beta,-0.007402444817166137,-0.5937309135372969,0.5526921033364376,0.013084919301603604,0.00909469660336204,746
1170,1989-11-01,market_equity,0.0059420099113705275,2.5673155798837493,0.010248929040291361,0.013084919301603604,0.00909469660336204,746
1171,1989-11-01,BM,-0.008146202078610953,-0.519546411220631,0.6033797569568901,0.013084919301603604,0.00909469660336204,746
1172,1989-12-01,const,0.2135191684963535,4.461963125210492,8.121220340551171e-06,0.06660981997018123,0.06278445037989511,736
1173,1989-12-01,beta,-0.03451281262236788,-2.8123203628059485,0.00491854883665231,0.06660981997018123,0.06278445037989511,736
1174,1989-12-01,market_equity,-0.012518006883715993,-5.2018749462541205,1.97287965189417e-07,0.06660981997018123,0.06278445037989511,736
1175,1989-12-01,BM,-0.023899004545835358,-1.5518240521282445,0.12070432921658836,0.06660981997018123,0.06278445037989511,736
1176,1990-01-01,const,-0.009295338383596457,-0.16168991143661193,0.8715500495064518,0.010373342491774906,0.006295210661383832,732
1177,1990-01-01,beta,0.013789991711646014,0.8254201583708147,0.40913309422168975,0.010373342491774906,0.006295210661383832,732
1178,1990-01-01,market_equity,-0.00015420927949082327,-0.04929711312296042,0.9606825201167148,0.010373342491774906,0.006295210661383832,732
1179,1990-01-01,BM,0.05938853271054566,1.1641411457747168,0.24436681647264547,0.010373342491774906,0.006295210661383832,732
1180,1990-02-01,const,0.08338914829463175,1.3469312152992463,0.17800238698649962,0.021688846859956423,0.01761820405909631,725
1181,1990-02-01,beta,0.06610060552574956,2.5235385105831654,0.01161803345155147,0.021688846859956423,0.01761820405909631,725
1182,1990-02-01,market_equity,-0.0061797324107952314,-1.9601192144402473,0.049981857915326965,0.021688846859956423,0.01761820405909631,725
1183,1990-02-01,BM,-0.010449851891667356,-0.44796625360515097,0.6541775516222722,0.021688846859956423,0.01761820405909631,725
1184,1990-03-01,const,0.15925616428287614,3.030762413143355,0.0024393711283356217,0.030275538343337294,0.026235019753101163,724
1185,1990-03-01,beta,-0.026316487276500287,-2.3038067007518888,0.021233496818132008,0.030275538343337294,0.026235019753101163,724
1186,1990-03-01,market_equity,-0.00891003467122276,-3.331031016980129,0.0008652496085610853,0.030275538343337294,0.026235019753101163,724
1187,1990-03-01,BM,-0.012190508153254835,-0.6192163516346232,0.5357738411861058,0.030275538343337294,0.026235019753101163,724
1188,1990-04-01,const,-0.14966522588061706,-3.581363905061004,0.0003418051746292087,0.026585927487981165,0.0224844636993069,716
1189,1990-04-01,beta,0.01584473250860561,1.3303741830338,0.18339501636274858,0.026585927487981165,0.0224844636993069,716
1190,1990-04-01,market_equity,0.009449624044131908,4.37593504261846,1.2091302136188398e-05,0.026585927487981165,0.0224844636993069,716
1191,1990-04-01,BM,0.00421921235719049,0.25420248217664326,0.7993391330792102,0.026585927487981165,0.0224844636993069,716
1192,1990-05-01,const,-0.0022246113340851498,-0.03982504185100095,0.9682326115551152,0.001608596732028511,-0.002494381637565768,734
1193,1990-05-01,beta,0.01844172771933024,1.0802587934418246,0.28002695375173736,0.001608596732028511,-0.002494381637565768,734
1194,1990-05-01,market_equity,-0.00035369996380576617,-0.12895372632552496,0.8973942640616155,0.001608596732028511,-0.002494381637565768,734
1195,1990-05-01,BM,0.009091835502453089,0.37344353359339816,0.7088183639955032,0.001608596732028511,-0.002494381637565768,734
1196,1990-06-01,const,0.021894156195854633,0.4129605989341711,0.6796354814903744,0.01526384006997794,0.011177797912591991,727
1197,1990-06-01,beta,-0.03737882434615799,-1.9911466680897514,0.04646476509549723,0.01526384006997794,0.011177797912591991,727
1198,1990-06-01,market_equity,-0.0005899224942055205,-0.2583248714694089,0.7961561928485841,0.01526384006997794,0.011177797912591991,727
1199,1990-06-01,BM,0.01517673119940698,0.899374494418112,0.3684532200045282,0.01526384006997794,0.011177797912591991,727
1200,1990-07-01,const,0.03460645452347043,0.6726154840516335,0.5011919483015911,0.014141228467350664,0.009050735671140786,585
1201,1990-07-01,beta,-0.02836635336295565,-1.873984447561489,0.06093256874843781,0.014141228467350664,0.009050735671140786,585
1202,1990-07-01,market_equity,-0.005337821619705414,-2.0257181423143407,0.04279367646222333,0.014141228467350664,0.009050735671140786,585
1203,1990-07-01,BM,-0.008917778417640066,-0.3130006098715252,0.7542801988046375,0.014141228467350664,0.009050735671140786,585
1204,1990-08-01,const,0.1179315591660216,1.982403609623949,0.047434085929007594,0.014126073545772888,0.010363195963886573,790
1205,1990-08-01,beta,-0.005081008832863438,-0.2909323947324924,0.7711030249927358,0.014126073545772888,0.010363195963886573,790
1206,1990-08-01,market_equity,-0.00992753959947443,-2.9419296991075607,0.0032617396546575188,0.014126073545772888,0.010363195963886573,790
1207,1990-08-01,BM,-0.018023456549159007,-0.8986215154435463,0.36885429452297336,0.014126073545772888,0.010363195963886573,790
1208,1990-09-01,const,-0.035506279176857884,-0.5984989437301115,0.5495070635053909,0.006286728764122729,0.002464754643984768,784
1209,1990-09-01,beta,-0.02925310857728731,-1.8924388819945963,0.05843252961592526,0.006286728764122729,0.002464754643984768,784
1210,1990-09-01,market_equity,8.21968263908088e-05,0.02432622084375336,0.9805923981082859,0.006286728764122729,0.002464754643984768,784
1211,1990-09-01,BM,0.008290465527458386,0.3886328018804557,0.6975477981812541,0.006286728764122729,0.002464754643984768,784
1212,1990-10-01,const,-0.20231106658856937,-4.003316198342221,6.246073120319785e-05,0.0451075837527789,0.04143020602653813,783
1213,1990-10-01,beta,0.019265852179559572,1.614198416645747,0.10648439533733327,0.0451075837527789,0.04143020602653813,783
1214,1990-10-01,market_equity,0.013096910358675174,4.883845990010255,1.0403634611029676e-06,0.0451075837527789,0.04143020602653813,783
1215,1990-10-01,BM,-0.019327209898193608,-0.7644682847209818,0.4445882296422212,0.0451075837527789,0.04143020602653813,783
1216,1990-11-01,const,-0.1042482413422355,-1.47459809383515,0.14032062769037396,0.009311644360399662,0.005511049645669841,786
1217,1990-11-01,beta,0.005199828625555432,0.36046830422032095,0.7184969552668043,0.009311644360399662,0.005511049645669841,786
1218,1990-11-01,market_equity,0.006425485081741011,1.620021413121682,0.10522767718957379,0.009311644360399662,0.005511049645669841,786
1219,1990-11-01,BM,-0.01925319718350503,-0.8144354444014338,0.41539554036908544,0.009311644360399662,0.005511049645669841,786
1220,1990-12-01,const,0.11540391823639089,2.1399574320288597,0.032358207036204734,0.013636905468972116,0.00982364608289854,780
1221,1990-12-01,beta,0.027510623371029372,2.10978526733186,0.03487685602904175,0.013636905468972116,0.00982364608289854,780
1222,1990-12-01,market_equity,-0.004129343076207038,-1.3923424929072643,0.16381870966267875,0.013636905468972116,0.00982364608289854,780
1223,1990-12-01,BM,0.024293089809729065,0.8345439257501155,0.40397454551385115,0.013636905468972116,0.00982364608289854,780
1224,1991-01-01,const,0.22883951508859288,2.9821555358713194,0.002862265446812949,0.022187834449835298,0.018388046241738842,776
1225,1991-01-01,beta,0.04599357965174118,4.575884125654074,4.742129813976244e-06,0.022187834449835298,0.018388046241738842,776
1226,1991-01-01,market_equity,-0.00791430723215895,-1.9719579221114432,0.04861441019005176,0.022187834449835298,0.018388046241738842,776
1227,1991-01-01,BM,-0.014686933933267924,-0.5659441105464129,0.5714317742854108,0.022187834449835298,0.018388046241738842,776
1228,1991-02-01,const,0.3431353841869564,3.3851378314335405,0.000711425218803623,0.011043246645453086,0.007180134327661847,772
1229,1991-02-01,beta,0.012739873891759488,0.9223740758077569,0.3563334872905336,0.011043246645453086,0.007180134327661847,772
1230,1991-02-01,market_equity,-0.015435020268389561,-3.1725353908187857,0.0015111414006319407,0.011043246645453086,0.007180134327661847,772
1231,1991-02-01,BM,0.009261459147175934,0.34313513309781757,0.731496801450433,0.011043246645453086,0.007180134327661847,772
1232,1991-03-01,const,0.01649411263970186,0.2818680821558704,0.7780446643489891,0.018686013906081933,0.014832686735556155,768
1233,1991-03-01,beta,-0.020503319335431213,-1.670518333284175,0.09481685525508013,0.018686013906081933,0.014832686735556155,768
1234,1991-03-01,market_equity,0.00020269533911160015,0.06423378564953189,0.9487840758740396,0.018686013906081933,0.014832686735556155,768
1235,1991-03-01,BM,0.04984417549502749,1.9514805700685645,0.05099990532833661,0.018686013906081933,0.014832686735556155,768
1236,1991-04-01,const,-0.08389361277731142,-1.9434972561698962,0.051956106584523515,0.007152337615439208,0.0032228613790887817,762
1237,1991-04-01,beta,-0.0018781938191752374,-0.16629662557320024,0.8679235214762278,0.007152337615439208,0.0032228613790887817,762
1238,1991-04-01,market_equity,0.006234141478360614,2.7137698605906437,0.0066522362213566645,0.007152337615439208,0.0032228613790887817,762
1239,1991-04-01,BM,0.004678910500598406,0.2737754568601134,0.7842571858419226,0.007152337615439208,0.0032228613790887817,762
1240,1991-05-01,const,0.16415990181747256,2.113001767125833,0.03460061663140111,0.014473244277767194,0.010692451097247258,786
1241,1991-05-01,beta,-0.015509502142883864,-1.4212996642788738,0.1552296610889873,0.014473244277767194,0.010692451097247258,786
