date,hml_return,value_return,growth_return,formation_year,cumulative_hml
1990-08-31,0.03523496518106385,-0.08933679949374089,-0.12457176467480474,1990,3.2836042085439674
1990-09-30,0.008150522008701339,-0.07291901180111027,-0.0810695338098116,1990,3.3185178189222704
1990-10-31,-0.012669180658933361,-0.051159796396699715,-0.038490615737766354,1990,3.263805736495521
1990-11-30,-0.016314795093623304,0.052365538531768514,0.06868033362539182,1990,3.194242619585581
1990-12-31,-0.016924956610183933,0.009697862452818413,0.026622819063002345,1990,3.1232552452365114
1991-01-31,-0.025305236593880856,0.06917622455186473,0.09448146114574558,1990,3.018915295718841
1991-02-28,-0.006572780377049031,0.11324206329630346,0.11981484367335249,1990,2.9924998481261182
1991-03-31,-0.014116675787087987,0.05820336201471865,0.07232003780180664,1990,2.936139022190124
1991-04-30,0.011423844709137335,0.027305052908965788,0.015881208199828453,1990,2.9811048631331993
1991-05-31,-0.009384893470086912,0.0326809329005942,0.04206582637068111,1990,2.9437426180994497
1991-06-30,0.006194799405155785,-0.03427094417844446,-0.04046574358360024,1990,2.96817331252414
1991-07-31,0.0025807238994347906,0.042396285211427055,0.039815561311992265,1991,2.978414072228871
1991-08-31,-0.0040544283383628366,0.030917050824443473,0.03497147916280631,1991,2.962283877472685
1991-09-30,-0.009045598900765565,-0.003760653717359284,0.00528494518340628,1991,2.926442646786097
1991-10-31,-0.0031979553837539337,0.027438083112263263,0.030636038496017197,1991,2.9138860583848065
1991-11-30,-0.003970064351191328,-0.03146884986810259,-0.02749878551691126,1991,2.8983476788697886
1991-12-31,-0.023383988962902266,0.058174792399141625,0.08155878136204389,1991,2.807188759773542
1992-01-31,0.016022398551357606,0.11025730586838008,0.09423490731702247,1991,2.868189055442883
1992-02-29,0.031354146008707104,0.05699531040740856,0.02564116439870145,1991,2.9894728198765215
1992-03-31,0.026361134958012407,-0.0020713666582763447,-0.02843250161628875,1991,3.0946398512926088
1992-04-30,0.030974491086611367,-0.0009807230709907057,-0.03195521415760207,1991,3.221469236869356
