date,long_return,short_return,long_short_return,long_stocks,short_stocks,cumulative_return
1966-02-28,-0.010426124929584113,0.031034428761643335,-0.04146055369122745,144,143,-0.2894749886321224
1966-03-31,-0.002088509735010735,-0.02922511240659286,0.027136602671582126,144,143,-0.270193753710411
1966-04-30,0.026592008675757544,0.05574073878454638,-0.029148730108788833,144,144,-0.2914666790152145
1966-05-31,-0.05612993468749542,-0.08681525834109761,0.030685323653602194,144,144,-0.26972510474143474
1966-06-30,-0.007750873847998258,0.005645222872942894,-0.013396096720941152,142,144,-0.27950793787119366
1966-07-31,-0.009747826817825012,-0.014217983161113983,0.004470156343288971,167,169,-0.27628722570937925
1966-08-31,-0.08579288569176279,-0.10133374871700487,0.015540863025242088,167,169,-0.2650401046145108
1966-09-30,-0.009865477323496484,-0.015742587893267348,0.005877110569770864,166,169,-0.26072066404498306
1966-10-31,0.0331604857438268,-0.00045423635527142475,0.03361472209909823,166,169,-0.2358699946132492
1966-11-30,0.04201090925282255,0.025749304661753746,0.0162616045910688,166,169,-0.2234440146094786
1966-12-31,0.016862716505494594,0.01993634010828817,-0.0030736236027935765,165,168,-0.22583085541506553
1967-01-31,0.09713169288058858,0.16727512942354342,-0.07014343654295484,164,167,-0.2801337396817726
1967-02-28,0.024904482818212184,0.023345278847333242,0.0015592039708789418,164,167,-0.2790113213501826
1967-03-31,0.05084645241860217,0.06401003857610088,-0.013163586157498713,165,167,-0.28850211794017055
1967-04-30,0.04307722515928745,0.04781030829330048,-0.004733083134013029,165,167,-0.2918696965656339
1967-05-31,-0.031091782956359504,-0.012542700292651157,-0.018549082663708347,165,166,-0.3050048641007148
1967-06-30,0.027902253678708768,0.08629396488383599,-0.05839171120512722,165,165,-0.34558681936511404
1967-07-31,0.06567504067687968,0.09463302742280823,-0.028957986745928546,220,220,-0.3645373075763
1967-08-31,-0.012053742653270407,0.017930776127490403,-0.029984518780760812,220,220,-0.3835913506117512
1967-09-30,0.041442309970345405,0.051020342734967215,-0.00957803276462181,220,220,-0.3894953328519881
1967-10-31,-0.028684569239673767,-0.030764765396909047,0.00208019615723528,220,220,-0.3882253633894127
1967-11-30,0.009913437289274997,-0.010813558955964853,0.02072699624523985,220,220,-0.37554511279345204
1967-12-31,0.059740646390367504,0.07273449653441712,-0.012993850144049614,219,219,-0.3836591860195333
1968-01-31,-0.026676990879497577,0.03276357539772081,-0.05944056627721839,218,216,-0.420294833022294
1968-02-29,-0.05078547644392984,-0.049190973821002335,-0.0015945026229275058,218,216,-0.42121917443156454
1968-03-31,-0.0028267124671548685,-0.005119685239116093,0.0022929727719612244,218,217,-0.41989204575760286
1968-04-30,0.13550483968014848,0.12200649798644018,0.013498341693708296,219,218,-0.4120615503720009
1968-05-31,0.06732068501623377,0.07713032131321763,-0.009809636296983865,219,218,-0.4178290127278641
1968-06-30,0.01077328196500238,0.02509890736638724,-0.014325625401384861,218,217,-0.4261689762110791
1968-07-31,-0.04317679123780787,-0.017090502171996765,-0.026086289065811105,381,381,-0.4411380981725672
1968-08-31,0.020520773399592348,0.046523629471254,-0.02600285607166165,381,382,-0.45567010376972106
1968-09-30,0.06825663620683059,0.06685587812680263,0.0014007580800279584,381,382,-0.4549076292693758
1968-10-31,0.0008244541358106251,0.013203254772752587,-0.012378800636941962,381,382,-0.4616552190553682
1968-11-30,0.07410767355458167,0.07796371552687582,-0.0038560419722941525,381,382,-0.4637310991262562
1968-12-31,-0.008009522754906765,0.0015346290158561352,-0.0095441517707629,379,382,-0.46884933090613545
1969-01-31,-0.0093391398712805,-0.0019041720241756567,-0.0074349678471048435,379,382,-0.4727984190528166
1969-02-28,-0.08763706894013269,-0.07838294644800319,-0.009254122492129507,380,382,-0.4776772070609462
1969-03-31,0.019861375159606346,0.026651872221784837,-0.006790497062178491,380,382,-0.48122403845190764
1969-04-30,0.01414565437111709,0.007542269957547321,0.00660338441356977,380,380,-0.47779836135328635
1969-05-31,0.0037649525800768605,0.0071455332473333005,-0.00338058066725644,378,380,-0.47956370611730503
1969-06-30,-0.10034950211366306,-0.10938903572449774,0.009039533610834677,377,379,-0.47485920474645416
1969-07-31,-0.10245074252857454,-0.08109018609188484,-0.0213605564366897,423,422,-0.4860765043406756
1969-08-31,0.06339940230197492,0.035501551627789216,0.02789785067418571,423,423,-0.47173914340081635
1969-09-30,-0.013863440771443353,-0.031443854107225624,0.017580413335782273,423,424,-0.46245209919268837
1969-10-31,0.11197993213122352,0.07781402075286217,0.03416591137836135,422,424,-0.4440862852520815
1969-11-30,-0.0547566772799509,-0.054182786869868424,-0.0005738904100824754,422,424,-0.44440531880180867
1969-12-31,-0.06195985776673787,-0.06290107537866733,0.0009412176119294666,420,425,-0.44388238330277063
1970-01-31,-0.060403650477263475,-0.03033423135415555,-0.030069419123107927,418,424,-0.4606045170009835
1970-02-28,0.04050932747004237,0.04869424698336235,-0.008184919513319983,419,424,-0.46501942561517884
1970-03-31,-0.046110269011071146,0.003508067637982446,-0.049618336649053595,420,425,-0.49156427185570895
1970-04-30,-0.19221832659001134,-0.1156485685167353,-0.07656975807327604,420,425,-0.5304950725555273
1970-05-31,-0.09488441614633802,-0.08211682438383142,-0.012767591762506608,419,425,-0.5364895197996236
1970-06-30,-0.09459576325437613,-0.06126252637198296,-0.03333323688239317,413,421,-0.5519398244336146
1970-07-31,0.059886547947866874,0.0633217312556957,-0.0034351833078288332,470,472,-0.5534789932696231
1970-08-31,0.07105435416112969,0.053360184150433275,0.017694170010696418,469,473,-0.5455781746631885
1970-09-30,0.17089105465786253,0.07515390609904964,0.09573714855881289,468,473,-0.5020731248625512
1970-10-31,-0.07245599059469524,-0.04441619968713155,-0.028039790907563686,468,472,-0.5160348903286618
1970-11-30,-0.003199428071102882,0.023542362755759754,-0.026741790826862635,468,472,-0.5289769840589924
1970-12-31,0.05928643268958261,0.09643151416414894,-0.03714508147456633,468,471,-0.546473172362517
1971-01-31,0.13899214332245638,0.1146199621230243,0.024372181199432075,467,471,-0.5354197343405327
1971-02-28,0.05669365916938784,0.028355477613009855,0.028338181556377982,468,472,-0.5222543744247645
1971-03-31,0.06796934079782076,0.040523166996131794,0.027446173801688963,468,470,-0.5091420849522299
1971-04-30,0.03288264468060115,0.02391688309870172,0.008965761581899427,467,470,-0.5047411699153235
1971-05-31,-0.051055233180186024,-0.04661561630581777,-0.004439616874368252,467,470,-0.5069399293745472
1971-06-30,-0.015472445728367956,-0.0151799414138615,-0.0002925043145064563,461,469,-0.507084151572516
1971-07-31,-0.06676016879051042,-0.04799578848517799,-0.018764380305332423,517,531,-0.5163334120109349
1971-08-31,0.03885320177170728,0.0491054291065462,-0.010252227334838923,517,530,-0.5212920718252647
1971-09-30,-0.0034103412852151795,-0.004960147263202349,0.0015498059779871691,518,531,-0.5205501674164695
1971-10-31,-0.06724095772530182,-0.05281791507730457,-0.01442304264799725,517,531,-0.5274652927993969
1971-11-30,-0.025933927310429296,-0.029818318531233623,0.003884391220804327,517,531,-0.5256297831312216
1971-12-31,0.1410187737799617,0.11185345303998828,0.02916532073997341,517,529,-0.5117946236067529
1972-01-31,0.1005498825784505,0.09754477589935395,0.0030051066790965503,515,528,-0.5103275143693826
1972-02-29,0.05039732946762433,0.02729018121718909,0.023107148250435243,515,528,-0.49901257964975687
1972-03-31,-0.0012567126738721787,0.004428042141339271,-0.00568475481521145,514,528,-0.5018605702999532
1972-04-30,0.0036930054641979683,0.007727741421530375,-0.004034735957332406,514,527,-0.5038704313687291
1972-05-31,-0.011938972022429085,-0.015548402929490012,0.0036094309070609266,512,527,-0.5020796859698047
1972-06-30,-0.0321138661135559,-0.03581092915362966,0.003697063040073764,507,525,-0.5002388431799016
1972-07-31,-0.037819603202805835,-0.023947499808931735,-0.0138721033938741,578,581,-0.5071715816195522
1972-08-31,0.006886847302664414,0.024537651412292017,-0.017650804109627605,576,581,-0.515870399492043
1972-09-30,-0.03326809618527741,-0.033186389986323596,-8.170619895381259e-05,573,581,-0.5159099558815017
1972-10-31,-0.018008854632214105,-0.010982685466508697,-0.007026169165705408,570,581,-0.5193112544229119
1972-11-30,0.042435366117166785,0.058964053240882705,-0.01652868712371592,571,581,-0.5272564083024471
1972-12-31,-0.009035490734886546,-0.02188324401740108,0.012847753282514534,569,579,-0.5211827152704271
1973-01-31,-0.05971677956462619,-0.029952230738482636,-0.029764548826143555,568,578,-0.535434495720562
1973-02-28,-0.07846129660376344,-0.06588743240607799,-0.012573864197685455,566,577,-0.5412758792823009
1973-03-31,-0.03862012085595969,-0.0132974819901968,-0.025322638865762893,566,576,-0.5528919845302498
1973-04-30,-0.09300845994946538,-0.05158404546820177,-0.04142441448126361,567,575,-0.571413172280964
1973-05-31,-0.07780127175779553,-0.07553520122317306,-0.0022660705346224663,563,573,-0.5723843802627855
1973-06-30,-0.03570647940879978,-0.02947105412351895,-0.0062354252852808295,557,570,-0.5750507455104759
1973-07-31,0.16470086735232617,0.08996492227641822,0.07473594507590794,607,618,-0.5432917613668988
1973-08-31,-0.055610725474082655,-0.037025236070459815,-0.01858548940362284,606,615,-0.5517799074965616
1973-09-30,0.09583585021236292,0.07361799275979045,0.022217857452572473,605,614,-0.5418214173739413
1973-10-31,-0.01821806947886159,0.009648769368326836,-0.027866838847188425,604,616,-0.5545894060992149
1973-11-30,-0.20409569901599944,-0.16488469346051832,-0.03921100555548113,602,615,-0.5720544033711288
1973-12-31,-0.04115076696908083,-0.02038047510972806,-0.02077029185935277,601,614,-0.5809429583130352
1974-01-31,0.1236901086822271,0.1449552559464012,-0.02126514726417411,598,610,-0.5898542680165977
1974-02-28,-0.00944585170508051,0.011913734546449334,-0.021359586251529845,594,608,-0.5986148111545939
1974-03-31,0.0017523938569345852,0.003930458377884963,-0.002178064520950378,593,607,-0.599489053993653
1974-04-30,-0.061745152722897434,-0.04727581894605498,-0.014469333776842452,592,604,-0.6052841805526978
1974-05-31,-0.06758658068674836,-0.07539505600321553,0.007808475316467167,591,602,-0.6022020518195245
1974-06-30,-0.030107898875605617,-0.02224687965233077,-0.007861019223274847,586,601,-0.6053291491371504
1974-07-31,-0.07146112918152253,-0.035401887971095336,-0.036059241210427195,919,925,-0.6195606805471385
1974-08-31,-0.09857536279425778,-0.06840991879171751,-0.030165444002540273,917,916,-0.6310368015344583
1974-09-30,-0.11305500775649029,-0.07119837747512647,-0.04185663028136381,907,911,-0.64648035772006
1974-10-31,0.13950319706601658,0.08627754712307266,0.05322564994294392,904,909,-0.6276640449921131
1974-11-30,-0.05751957963729208,-0.045474255266211586,-0.012045324371080496,904,910,-0.6321489523451991
1974-12-31,-0.07073602064106634,-0.07179036040927197,0.0010543397682056393,899,907,-0.6317611123568805
1975-01-31,0.3018804837341225,0.2976061942892196,0.0042742894449029345,897,905,-0.6301871527662248
1975-02-28,0.07913342998693432,0.036604851983806,0.042528578003128314,894,905,-0.6144595382460842
1975-03-31,0.09884214252523864,0.08222842084009518,0.016613721685143454,895,904,-0.608054276316143
1975-04-30,0.05644989373076669,0.02409911193744639,0.0323507817933203,892,904,-0.5953745257344214
1975-05-31,0.07844288877785936,0.07367204548533439,0.004770843292524973,893,902,-0.5934441210045368
1975-06-30,0.07550728103420186,0.08858075080731738,-0.01307346977311552,883,893,-0.5987592169996664
1975-07-31,-0.01574218657169421,-0.0149442977661653,-0.000797888805528911,1006,1026,-0.599079362528744
1975-08-31,-0.057685546604113895,-0.04250684549460506,-0.015178701109508835,1005,1023,-0.605164817053554
1975-09-30,-0.03813414704280549,-0.031561449209785646,-0.006572697833019843,996,1022,-0.607759949404906
1975-10-31,0.021835716129706834,0.0296578391084506,-0.007822122978743767,992,1019,-0.6108280993178495
1975-11-30,0.023726748855323037,0.029026882772208436,-0.0053001339168853995,990,1018,-0.6128907625081538
1975-12-31,-0.005923626597633835,-0.002310427249529933,-0.003613199348103902,983,1013,-0.6142894653527042
1976-01-31,0.20118195881272674,0.1904084835900827,0.010773475222644047,962,999,-0.6101340224645688
1976-02-29,0.10680789227774676,0.08892217517254589,0.01788571710520087,962,997,-0.6031609898814275
1976-03-31,0.023239806125783528,0.014125142697725804,0.009114663428057723,979,994,-0.5995439358690732
1976-04-30,-0.01429714158591022,-0.007643757984691997,-0.006653383601218223,975,990,-0.6022083236791702
1976-05-31,-0.027901194901937282,-0.019339784264345888,-0.008561410637591395,978,998,-0.6056139815683688
1976-06-30,0.032908984990064054,0.03597537819556257,-0.0030663932054985146,969,989,-0.6068233241756311
1976-07-31,-0.003992393355427904,-0.003193267842157544,-0.0007991255132703597,1021,1031,-0.6071375216885052
1976-08-31,-0.02972020998959121,-0.012889266596779778,-0.01683094339281143,923,985,-0.6137497678221255
1976-09-30,0.014425465200068877,0.025570201565129815,-0.011144736365060939,919,981,-0.6180544248306916
1976-10-31,-0.030495402367509434,-0.02278999897138958,-0.007705403396119855,1005,1017,-0.6209974695627342
1976-11-30,0.023467363010728104,0.027626289417974716,-0.004158926407246612,1000,1016,-0.622573713194983
1976-12-31,0.10617328628153254,0.09460890686418075,0.011564379417351792,1004,1008,-0.6182090124122875
1977-01-31,0.0382730534548262,0.02363356061847201,0.014639492836354188,983,1000,-0.6126197859845126
1977-02-28,0.002872404450117654,-0.008128094814521269,0.011000499264638922,978,995,-0.6083584102250996
1977-03-31,0.00669807937855168,0.010040311153209205,-0.003342231774657526,989,998,-0.6096673671907227
1977-04-30,0.019578786068921633,0.013204204418370539,0.006374581650551095,983,1000,-0.6071791599520053
1977-05-31,0.0021033322238560993,0.0023579750431899364,-0.0002546428193338371,977,998,-0.6072791889582083
1977-06-30,0.06084467792362337,0.05960645340102,0.0012382245226033733,971,994,-0.6067929124194396
1977-07-31,0.0056793043227991915,0.0022921869202914592,0.0033871174025077323,1012,1029,-0.6054610738503061
1977-08-31,-0.008841746366593775,-0.015714604874044632,0.006872858507450856,1007,1028,-0.6027494636351977
1977-09-30,0.00800029969522603,0.011090157637626177,-0.003089857942400147,1001,1025,-0.6039769113601072
1977-10-31,-0.032167066385193066,-0.02323731917339347,-0.008929747211799597,995,1019,-0.6075132974316975
1977-11-30,0.08132545082277182,0.0698273377384626,0.011498113084309217,993,1018,-0.6030004409414795
1977-12-31,0.018306181266928158,0.0161611621397446,0.002145019127183557,990,1014,-0.6021488692938156
1978-01-31,-0.013404167810619295,-0.028515284155667,0.015111116345047703,985,1005,-0.5961368945697056
1978-02-28,0.02404335291331277,0.02253341742340935,0.0015099354899034204,983,1004,-0.5955270873337539
1978-03-31,0.08160714431286885,0.06468195357553005,0.016925190737338794,980,1001,-0.5886813061387907
1978-04-30,0.09907105675569305,0.07564752005784829,0.023423536697844763,973,998,-0.5790467676186231
1978-05-31,0.06955789879804103,0.06623925972854025,0.0033186390695007784,967,989,-0.5776497757752095
1978-06-30,0.008767650319586751,0.00419076872817375,0.0045768815914130016,945,978,-0.575716728808826
1978-07-31,0.05831951481162736,0.056010881241942645,0.0023086335696847135,1001,1015,-0.5747372142058984
1978-08-31,0.09593519298074489,0.0824757027665502,0.013459490214194694,992,1006,-0.5690133939020415
1978-09-30,0.0016546828274044798,-0.0073650808110046154,0.009019763638409095,986,1003,-0.5651259965837179
1978-10-31,-0.20801459917850734,-0.1766186385752769,-0.03139596060323044,984,999,-0.5787792836623445
1978-11-30,0.060651178153655706,0.0486145231145563,0.012036655039099405,981,995,-0.573709195204466
1978-12-31,0.008692957044839295,0.013253422775146824,-0.004560465730307529,973,991,-0.5756532798108811
1979-01-31,0.10353671018418341,0.09084624245949524,0.012690467724688168,965,984,-0.5702681214542439
1979-02-28,-0.02701257010309828,-0.021237677371842557,-0.005774892731255723,959,978,-0.5727497769560467
1979-03-31,0.09381601262546217,0.07596963418999422,0.01784637843546795,955,979,-0.5651249077889662
1979-04-30,0.026707143506558097,0.026990252880383585,-0.00028310937382548806,952,977,-0.5652480250040144
1979-05-31,-0.010950139111844314,-0.008523679668637896,-0.0024264594432064183,949,971,-0.566302933039196
1979-06-30,0.05642237055211263,0.053173172951191984,0.003249197600920649,936,964,-0.5648937655697007
1979-07-31,0.01796379353175854,0.025994144548235034,-0.008030351016476495,982,991,-0.5683878213616333
1979-08-31,0.08284658126831257,0.07253532681122091,0.010311254457091662,980,984,-0.5639373583609135
1979-09-30,0.0012228567882377602,-0.006357364615909677,0.007580221404147438,975,976,-0.5606319069912118
1979-10-31,-0.10259599828941751,-0.09704878835020497,-0.0055472099392125385,972,974,-0.563069174043723
1979-11-30,0.07350667960260206,0.06346973995591876,0.010036939646683299,966,974,-0.5586837257138244
1979-12-31,0.07196459284811853,0.04935314134261622,0.022611451505502304,952,956,-0.5487049241792136
1980-01-31,0.10958015667181537,0.08171721307472196,0.027862943597093404,942,944,-0.536130514935973
1980-02-29,-0.012036086045174314,-0.028304279426433165,0.01626819338125885,931,939,-0.5285841964492864
1980-03-31,-0.17356296074578673,-0.13716529532402894,-0.03639766542175779,925,931,-0.5457426311414544
1980-04-30,0.04906821459521495,0.06437217220706733,-0.015303957611852374,914,928,-0.5526945666593372
1980-05-31,0.07366322431196767,0.07595135296469115,-0.002288128652723473,909,924,-0.5537180590378828
1980-06-30,0.04287652386080956,0.04073128014328869,0.002145243717520874,898,912,-0.5527606755077908
1980-07-31,0.10393961448933256,0.08162230823894777,0.02231730625038479,978,979,-0.542779498535883
1980-08-31,0.08223129403519404,0.05420001414680366,0.02803127988839038,973,974,-0.5299630226886322
1980-09-30,0.05181392849855096,0.02957146992727896,0.022242458571271998,965,972,-0.5195082446938182
1980-10-31,0.03640017708393972,0.028043238714911725,0.008356938369027997,962,975,-0.5154928047078984
1980-11-30,0.07496786268213845,0.0498485617225574,0.02511930095958105,957,971,-0.5033223226522734
1980-12-31,-0.0352901686609225,-0.02273877029664776,-0.01255139836427474,953,970,-0.5095563220393076
1981-01-31,0.0005729923610698715,0.005071845816600923,-0.004498853455531052,947,970,-0.5117627562746443
1981-02-28,0.0023777535489172613,0.010060671629200152,-0.007682918080282891,948,968,-0.5155138430219293
1981-03-31,0.08362261442098416,0.08002623329351405,0.0035963811274701135,951,966,-0.5137714461504528
1981-04-30,0.034262975565849986,0.024798388319331302,0.009464587246518684,948,966,-0.5091694935807952
1981-05-31,0.03595846913334098,0.02606348699960012,0.009894982133740855,945,961,-0.5043127344890822
1981-06-30,-0.014623989232048943,0.016679986569452982,-0.031303975801501925,935,954,-0.5198297166537487
1981-07-31,-0.02428030252939155,-0.02352803319404111,-0.0007522693353504417,1052,1067,-0.5201909340336566
1981-08-31,-0.08921787864228968,-0.06328542257462548,-0.0259324560676642,1047,1060,-0.5326335615576957
1981-09-30,-0.10196745122047528,-0.06693315780245741,-0.035034293418017864,1041,1055,-0.5490074144958175
1981-10-31,0.07972851670341277,0.0685214924411242,0.011207024262288576,1036,1050,-0.5439531296479598
1981-11-30,-0.007846111057208092,0.0394074084130113,-0.047253519470219385,1030,1046,-0.5655029493154725
1981-12-31,-0.030874273011049298,-0.011200522681077183,-0.019673750329972116,1021,1039,-0.5740511358097491
1982-01-31,-0.018984314411649793,-0.01667099652159172,-0.002313317890058071,1016,1033,-0.5750364909375303
1982-02-28,-0.05946815024931245,-0.028284585597652914,-0.031183564651659536,1014,1030,-0.5882883679969759
1982-03-31,-0.01564444796353083,-0.0024131104947484536,-0.013231337468782377,1003,1027,-0.5937358635398311
1982-04-30,0.05651398869721318,0.0480068905513019,0.008507098145911274,994,1024,-0.5902797346578006
1982-05-31,-0.02553798787923686,-0.021179554461342443,-0.004358433417894415,994,1021,-0.5920654731542566
1982-06-30,-0.03956203040297731,-0.02303286460077242,-0.016529165802204888,970,1012,-0.5988082905849339
1982-07-31,-0.02861532941027881,-0.008186990291502855,-0.020428339118775955,1079,1107,-0.6070039708765063
1982-08-31,0.062228213503803774,0.07503455132220604,-0.01280633781840227,1072,1107,-0.6120368107867524
1982-09-30,0.009090824509166623,0.040771608139068785,-0.03168078362990216,1066,1100,-0.624327788640584
1982-10-31,0.15374407105041693,0.11770894169993744,0.03603512935047949,1056,1095,-0.6107903919108668
1982-11-30,0.07742581140794005,0.10151115274379918,-0.02408534133585913,1042,1092,-0.6201646381728896
1982-12-31,0.01744768648896264,0.020081375622702263,-0.0026336891337396216,1035,1087,-0.6211650064379437
1983-01-31,0.1663268402445905,0.0690998425988796,0.0972269976457109,1031,1073,-0.5843320174107728
1983-02-28,0.020335292699839008,0.06632834399989311,-0.0459930513000541,1018,1068,-0.6034498562577891
1983-03-31,0.043640141741135695,0.06027823082562867,-0.016638089084492977,1012,1066,-0.6100476928758405
1983-04-30,0.07855436711721711,0.0735162488340565,0.005038118283160614,1009,1063,-0.6080830670277575
1983-05-31,0.11420513180276394,0.07195557375118947,0.04224955805157447,1001,1060,-0.5915247498167517
1983-06-30,0.05854431508247128,0.03328703774540589,0.02525727733706539,981,1051,-0.5812077771375463
1983-07-31,-0.03249613454387605,-0.009663109429567104,-0.022833025114308948,1141,1186,-0.590770070479842
1983-08-31,-0.039665839796162256,-0.024158030558582153,-0.015507809237580102,1132,1178,-0.5971163301611491
1983-09-30,-0.02274458720373233,0.020312002284601297,-0.04305658948833363,1124,1171,-0.6144631269449539
1983-10-31,-0.08113824415602489,-0.034612491863704416,-0.04652575229232047,1115,1167,-0.6324005200002687
1983-11-30,0.029454327472832463,0.03438457182869862,-0.004930244355866156,1110,1163,-0.6342128752617567
1983-12-31,-0.03074397810748545,-0.013147464702408846,-0.017596513405076605,1093,1159,-0.6406494533056177
1984-01-31,0.0013941670890983376,0.00607868221031034,-0.0046845151212120024,1085,1155,-0.6423328363754233
1984-02-29,-0.0634396352537067,-0.050748946816694195,-0.012690688437012508,1080,1145,-0.6468718789131328
1984-03-31,0.0030885762819536687,0.014531923314439636,-0.011443347032485968,1068,1136,-0.6509128465496595
1984-04-30,-0.03329918895282746,-0.008471331163754207,-0.024827857789073256,1060,1132,-0.659579932751517
1984-05-31,-0.053125353451407786,-0.04582924997316407,-0.007296103478243714,1054,1126,-0.6620636727882326
1984-06-30,0.017056623382478032,0.021288050516934297,-0.004231427134456265,1025,1107,-0.6634936257329149
1984-07-31,-0.06670194769795623,-0.03260497739925138,-0.03409697029870485,1155,1179,-0.6749674735816247
1984-08-31,0.10582213248062278,0.08844480980022187,0.017377322680400903,1147,1171,-0.6693192784884265
