permno,duration,end_year,start_year
11339,1,1993,1990
89790,5,1993,1984
60354,4,1993,1986
11372,3,1993,1989
11214,5,1993,1989
76003,1,1993,1992
10765,3,1993,1988
67707,6,1993,1987
33612,6,1993,1980
10998,2,1993,1986
61460,2,1993,1989
91679,4,1993,1987
11853,2,1993,1991
76022,6,1993,1986
40061,13,1993,1969
76964,1,1993,1993
48135,2,1993,1991
59775,9,1993,1975
76261,1,1993,1993
32791,2,1993,1991
33823,4,1993,1984
65568,4,1993,1988
75527,3,1993,1989
10026,3,1993,1989
10515,2,1993,1988
55854,6,1993,1987
29111,4,1993,1985
10019,3,1993,1988
77186,1,1993,1993
75359,2,1993,1991
76340,2,1993,1992
10514,4,1993,1988
63773,3,1993,1989
10035,1,1993,1993
22673,2,1993,1989
77083,1,1993,1993
11314,1,1993,1990
11181,5,1993,1985
39773,3,1993,1984
45583,8,1993,1971
73940,10,1993,1981
65700,3,1993,1991
74617,7,1993,1980
11803,2,1993,1992
31318,2,1993,1988
68428,9,1993,1980
76345,1,1993,1992
10731,6,1993,1980
10216,2,1993,1988
34666,8,1993,1983
15560,22,1993,1962
10867,4,1993,1983
75103,4,1993,1989
75058,4,1993,1989
10272,1,1993,1990
62747,5,1993,1989
76512,1,1993,1990
74836,2,1993,1985
47108,1,1993,1991
23027,10,1993,1984
76459,1,1993,1993
76095,1,1993,1992
75545,2,1993,1989
12758,4,1993,1987
37640,1,1993,1993
11005,1,1993,1992
60548,3,1993,1980
18446,1,1993,1993
11952,2,1993,1991
59089,3,1993,1990
88605,5,1993,1987
46519,1,1993,1988
10432,3,1993,1989
75609,3,1993,1991
11152,3,1993,1990
78095,6,1993,1986
89915,2,1993,1987
92073,2,1993,1989
32600,10,1993,1969
66683,2,1993,1989
29859,6,1993,1987
12214,2,1993,1990
75330,1,1994,1993
77574,1,1994,1994
76199,1,1994,1992
44207,2,1994,1992
75930,1,1994,1993
42586,3,1994,1986
77968,1,1994,1994
76063,3,1994,1991
10963,7,1994,1988
53050,6,1994,1985
50788,1,1994,1991
52337,1,1994,1983
11541,2,1994,1993
85439,1,1994,1991
92874,4,1994,1987
12022,2,1994,1990
87119,1,1994,1993
11923,1,1994,1992
76173,1,1994,1992
11109,1,1994,1993
75832,2,1994,1992
49576,15,1994,1971
76698,1,1994,1993
76688,1,1994,1993
76362,1,1994,1992
76769,1,1994,1993
45137,12,1994,1969
77039,1,1994,1994
63546,1,1994,1993
41216,1,1994,1992
65752,3,1994,1990
34228,2,1994,1987
61787,1,1994,1992
68494,6,1994,1986
11159,4,1994,1989
10095,3,1994,1992
12024,2,1994,1985
11547,2,1994,1992
66801,5,1994,1984
91994,1,1994,1989
71555,6,1994,1986
61955,7,1994,1975
75560,1,1994,1992
77448,1,1994,1994
69374,1,1994,1991
66640,1,1994,1992
28207,4,1994,1988
11384,3,1994,1989
39765,3,1994,1986
77596,1,1994,1994
86925,3,1994,1989
10820,4,1994,1988
77602,1,1994,1994
75557,2,1994,1991
10676,1,1994,1988
52581,7,1994,1983
75794,1,1994,1991
10658,4,1994,1988
23588,2,1994,1992
76212,1,1994,1992
58181,1,1994,1991
77087,1,1994,1993
76127,1,1994,1992
76939,1,1994,1991
76289,2,1994,1992
75432,2,1994,1992
76279,1,1994,1993
61348,3,1994,1989
62907,4,1994,1983
12134,3,1994,1990
22074,2,1994,1991
77403,1,1994,1994
77663,1,1994,1994
12042,3,1994,1991
14593,9,1994,1983
79733,8,1994,1986
50279,5,1994,1981
85893,4,1994,1987
55597,4,1994,1984
76072,1,1994,1992
37859,6,1994,1985
10827,4,1994,1989
50666,8,1994,1974
52346,8,1994,1982
10513,3,1994,1988
11338,1,1994,1991
62463,1,1994,1988
62797,2,1994,1992
34913,8,1994,1969
26279,3,1994,1989
76793,1,1994,1993
39379,12,1994,1982
38520,4,1994,1984
77866,1,1994,1994
63597,2,1994,1992
77344,1,1994,1994
76587,1,1994,1993
70674,4,1994,1990
53612,9,1994,1973
23035,5,1994,1986
50278,7,1994,1972
11364,1,1994,1989
77977,1,1994,1994
48020,2,1994,1988
76966,1,1994,1993
77919,1,1994,1994
70704,9,1994,1982
60679,12,1994,1974
59483,7,1994,1974
71942,3,1994,1987
10351,1,1994,1991
63132,1,1994,1994
18316,15,1994,1974
11888,3,1994,1990
76842,1,1994,1994
15334,11,1994,1983
33398,2,1994,1992
90676,2,1994,1991
75734,3,1994,1991
91556,3,1994,1987
58405,4,1994,1978
14955,1,1994,1992
78361,2,1994,1992
40687,1,1994,1994
25989,5,1994,1986
11291,2,1994,1989
76498,1,1994,1993
90721,5,1994,1987
18973,1,1994,1988
50462,9,1994,1972
74406,3,1994,1986
11036,4,1994,1989
11596,3,1994,1990
76999,1,1994,1993
33583,5,1994,1983
76920,1,1994,1994
22569,2,1994,1990
43327,2,1994,1992
51932,9,1994,1973
69294,5,1994,1989
48371,4,1994,1985
77008,2,1995,1994
10326,2,1995,1989
11668,4,1995,1990
77687,1,1995,1994
77240,1,1995,1993
76882,2,1995,1993
77269,1,1995,1994
78537,2,1995,1994
72291,3,1995,1984
86116,4,1995,1991
65306,1,1995,1985
76518,2,1995,1992
79083,1,1995,1995
29103,1,1995,1987
75859,5,1995,1991
76651,2,1995,1993
10064,5,1995,1991
79842,1,1995,1995
76314,1,1995,1994
66501,3,1995,1992
72603,3,1995,1988
75833,3,1995,1992
40425,1,1995,1992
77398,2,1995,1994
77839,1,1995,1994
76705,1,1995,1993
77090,1,1995,1993
86677,4,1995,1987
21039,8,1995,1973
76593,1,1995,1993
78629,5,1995,1989
10507,3,1995,1988
78754,2,1995,1994
70421,4,1995,1990
11729,4,1995,1989
28215,4,1995,1986
11998,1,1995,1992
11162,1,1995,1994
79375,1,1995,1995
76846,1,1995,1994
79016,1,1995,1995
78198,1,1995,1994
58748,11,1995,1983
10838,5,1995,1989
72072,1,1995,1993
17911,1,1995,1992
50404,7,1995,1981
76561,2,1995,1993
11468,3,1995,1989
76785,1,1995,1993
76934,1,1995,1993
86941,1,1995,1993
63715,1,1995,1992
10100,1,1995,1993
77179,1,1995,1994
76106,3,1995,1992
66747,1,1995,1994
11313,1,1995,1994
75526,4,1995,1989
77028,1,1995,1994
66078,11,1995,1979
22753,16,1995,1974
58625,9,1995,1982
10078,4,1995,1988
77340,1,1995,1994
43618,8,1995,1983
12041,2,1995,1991
75866,2,1995,1991
11379,1,1995,1994
58756,10,1995,1981
37197,6,1995,1988
30737,7,1995,1985
49429,1,1995,1987
76368,2,1995,1992
47141,8,1995,1984
37277,4,1995,1989
36709,3,1995,1988
47642,5,1995,1971
42140,8,1995,1975
88445,1,1995,1991
77784,1,1995,1994
89245,1,1995,1990
76070,2,1995,1993
76739,1,1995,1993
76755,2,1995,1993
76746,1,1995,1993
78791,1,1995,1994
45903,1,1995,1989
75604,2,1995,1993
77025,1,1995,1995
78064,1,1995,1995
11267,2,1995,1993
75308,1,1995,1992
80013,2,1995,1992
77095,3,1995,1993
10496,3,1995,1992
76862,2,1995,1993
45647,1,1995,1993
11945,5,1995,1990
21304,1,1995,1994
10376,5,1995,1988
65024,1,1995,1992
49905,12,1995,1983
25604,2,1995,1992
25961,4,1995,1983
79053,1,1995,1995
75101,1,1995,1995
76863,1,1995,1994
77184,1,1995,1994
63240,1,1995,1993
76082,1,1995,1992
11641,1,1995,1994
40062,11,1995,1985
37154,7,1995,1984
78689,5,1995,1990
76169,2,1995,1992
12140,1,1995,1995
42059,14,1995,1970
10155,1,1995,1993
76360,2,1995,1992
75755,2,1995,1991
76780,2,1995,1993
70077,3,1995,1992
37284,2,1995,1994
73956,1,1995,1993
47133,2,1995,1984
76282,2,1995,1992
25785,1,1995,1994
77376,2,1995,1994
76188,2,1995,1991
78959,1,1995,1995
10371,4,1995,1988
77393,2,1995,1994
10384,2,1996,1988
79288,2,1996,1995
18286,1,1996,1996
10247,1,1996,1995
77899,2,1996,1994
80299,1,1996,1996
75655,1,1996,1993
61720,7,1996,1982
76718,1,1996,1993
75875,3,1996,1991
79783,1,1996,1995
77601,1,1996,1994
11174,2,1996,1995
80940,1,1996,1996
21785,1,1996,1995
79483,1,1996,1995
79160,1,1996,1995
75822,3,1996,1991
12252,4,1996,1990
12040,1,1996,1994
79376,2,1996,1995
77106,2,1996,1993
79846,1,1996,1995
79105,1,1996,1995
55060,2,1996,1994
46042,5,1996,1990
77843,2,1996,1994
46907,2,1996,1994
77531,1,1996,1994
77428,2,1996,1994
10281,5,1996,1989
77037,2,1996,1993
57330,4,1996,1987
76888,1,1996,1993
78026,1,1996,1995
81028,1,1996,1996
10772,4,1996,1992
80317,1,1996,1996
75417,1,1996,1995
76747,2,1996,1993
59256,3,1996,1989
42569,2,1996,1990
79500,1,1996,1995
79850,1,1996,1995
77348,1,1996,1994
10187,1,1996,1995
41292,5,1996,1986
78023,2,1996,1994
79601,1,1996,1995
75853,5,1996,1991
77026,2,1996,1993
77227,1,1996,1995
77992,2,1996,1994
12138,2,1996,1991
20458,2,1996,1989
77450,2,1996,1994
77740,2,1996,1994
33508,7,1996,1984
79513,1,1996,1995
77657,1,1996,1994
76673,1,1996,1994
68049,8,1996,1984
77508,1,1996,1994
10571,1,1996,1994
11809,6,1996,1989
41080,1,1996,1994
10574,5,1996,1990
79587,2,1996,1995
12503,4,1996,1989
15537,4,1996,1983
78698,5,1996,1991
76937,1,1996,1993
79364,1,1996,1995
23879,6,1996,1976
11306,1,1996,1994
42585,8,1996,1984
82541,1,1996,1996
56937,2,1996,1994
75764,4,1996,1991
81078,1,1996,1996
76893,3,1996,1993
11141,1,1996,1989
76450,3,1996,1992
11283,2,1996,1990
31035,1,1996,1990
38280,10,1996,1982
10140,5,1996,1988
79729,2,1996,1995
77187,1,1996,1994
75215,4,1996,1989
77040,1,1996,1995
76222,2,1996,1992
76695,2,1996,1994
58800,5,1996,1989
43597,4,1996,1986
77845,2,1996,1994
53381,1,1996,1994
76617,1,1996,1993
70965,1,1996,1989
77975,3,1996,1994
34649,19,1996,1964
75196,1,1996,1995
10390,2,1996,1993
78766,1,1996,1995
79686,1,1996,1995
28717,1,1996,1996
77223,2,1996,1993
77710,1,1996,1996
90705,7,1996,1984
76713,1,1996,1994
77371,1,1996,1995
75758,3,1996,1991
78042,1,1996,1994
81382,2,1996,1989
12627,2,1996,1994
62367,3,1996,1986
11425,4,1996,1991
47773,12,1996,1970
11368,3,1996,1988
75873,3,1996,1991
54245,3,1996,1987
62894,13,1996,1977
86642,2,1996,1987
76385,3,1996,1992
11315,7,1996,1989
53620,19,1996,1973
80535,1,1996,1996
64929,1,1996,1978
20504,11,1996,1984
45874,8,1996,1970
67037,6,1996,1984
78756,2,1996,1994
80179,8,1996,1985
78161,1,1996,1994
76961,1,1996,1994
44194,11,1996,1985
48550,2,1996,1994
75505,1,1996,1996
77599,2,1996,1995
11262,2,1996,1990
76510,1,1996,1993
14883,7,1996,1974
79123,1,1997,1995
11554,2,1997,1996
82162,1,1997,1997
12214,1,1997,1995
11127,6,1997,1989
18711,11,1997,1983
50543,4,1997,1985
77202,3,1997,1993
79283,1,1997,1995
79499,1,1997,1995
11042,1,1997,1993
51933,1,1997,1994
78194,2,1997,1994
82569,1,1997,1997
12215,5,1997,1990
11137,6,1997,1990
76938,3,1997,1993
10800,1,1997,1996
85914,1,1997,1995
79624,1,1997,1995
69471,2,1997,1995
79156,2,1997,1995
77219,1,1997,1993
80730,1,1997,1996
24097,1,1997,1994
79507,1,1997,1995
79666,2,1997,1995
82247,1,1997,1997
86423,4,1997,1987
79263,2,1997,1995
78955,1,1997,1996
48291,1,1997,1997
76916,3,1997,1993
81169,1,1997,1996
77007,3,1997,1993
80991,2,1997,1996
65832,5,1997,1990
81895,1,1997,1997
26841,15,1997,1964
76683,1,1997,1993
75434,1,1997,1997
85404,2,1997,1988
61138,3,1997,1993
32061,5,1997,1992
81597,1,1997,1997
11757,5,1997,1991
65163,4,1997,1983
77291,2,1997,1996
54819,9,1997,1986
77830,2,1997,1994
12002,9,1997,1983
76947,1,1997,1995
64477,10,1997,1984
41874,4,1997,1990
11881,1,1997,1993
76298,2,1997,1993
79294,2,1997,1995
80831,1,1997,1996
49083,1,1997,1996
80565,1,1997,1996
82723,1,1997,1997
11884,4,1997,1990
42981,4,1997,1990
78687,2,1997,1991
80952,2,1997,1996
80344,1,1997,1996
10192,1,1997,1988
55589,1,1997,1995
81099,1,1997,1997
80736,1,1997,1996
39757,12,1997,1974
11028,8,1997,1989
78180,4,1997,1994
73438,1,1997,1996
48486,3,1997,1995
80432,1,1997,1996
10857,7,1997,1988
92591,9,1997,1987
12010,3,1997,1991
79271,1,1997,1996
79078,2,1997,1995
11038,5,1997,1989
80413,1,1997,1996
18570,16,1997,1974
53575,19,1997,1973
81618,1,1997,1997
78168,2,1997,1994
80305,1,1997,1996
71985,6,1997,1986
73075,7,1997,1985
80785,2,1997,1986
11775,3,1997,1990
76781,2,1997,1993
48282,3,1997,1993
45129,5,1997,1970
35407,1,1997,1997
79577,2,1997,1995
64901,2,1997,1994
80587,1,1997,1996
77447,3,1997,1994
59432,9,1997,1974
81256,1,1997,1997
80314,1,1997,1996
10680,3,1997,1992
55781,16,1997,1974
17902,1,1997,1991
82275,1,1997,1997
76544,3,1997,1993
76425,4,1997,1992
79841,1,1997,1995
81151,2,1997,1996
70018,2,1997,1993
82754,1,1997,1997
37541,7,1997,1985
80256,2,1997,1996
42877,6,1997,1985
11764,3,1997,1989
11825,9,1997,1989
18308,9,1997,1987
82669,1,1997,1997
75834,3,1997,1991
80332,2,1997,1996
80252,1,1997,1996
79958,2,1997,1995
79192,2,1997,1995
80236,1,1997,1996
79933,2,1997,1995
11918,1,1997,1990
12458,1,1997,1995
44506,6,1997,1986
77008,1,1997,1997
32222,12,1997,1982
79130,1,1997,1995
79829,3,1997,1995
10044,5,1997,1992
79024,2,1997,1995
79935,2,1997,1995
79683,2,1997,1996
20248,10,1997,1984
82267,1,1997,1997
44185,1,1997,1993
79429,2,1997,1995
82744,1,1997,1997
11820,2,1997,1991
45103,9,1997,1984
35203,2,1997,1985
79677,2,1997,1996
11459,4,1997,1990
78998,1,1997,1997
76553,2,1997,1995
11934,2,1997,1996
62042,3,1997,1989
28840,13,1997,1975
11384,1,1997,1996
80320,1,1997,1996
39087,3,1997,1990
73294,6,1997,1986
53604,2,1997,1978
81185,2,1997,1996
55001,4,1997,1977
88269,5,1997,1986
44274,1,1997,1994
10597,5,1997,1989
81715,1,1997,1997
12546,1,1997,1990
78869,1,1997,1997
77247,2,1997,1994
45509,9,1997,1983
79943,2,1997,1995
27642,3,1997,1986
77011,5,1997,1992
31376,2,1997,1995
75731,4,1997,1991
81701,1,1997,1997
79111,1,1997,1997
82667,1,1997,1997
80302,1,1997,1996
11522,8,1997,1990
78836,2,1997,1996
90924,10,1997,1987
79529,1,1997,1995
77525,3,1997,1994
77425,3,1997,1994
75483,5,1997,1991
81145,2,1997,1996
79262,1,1997,1995
78780,2,1997,1996
79929,1,1997,1996
75549,2,1998,1989
80610,1,1998,1996
82195,1,1998,1997
80580,1,1998,1996
82218,1,1998,1997
81486,1,1998,1998
76361,2,1998,1992
10244,5,1998,1989
76662,2,1998,1993
79800,1,1998,1995
81561,1,1998,1997
10042,3,1998,1990
81252,1,1998,1997
80955,1,1998,1996
83346,1,1998,1998
77032,2,1998,1993
79009,3,1998,1995
79801,1,1998,1995
82223,1,1998,1998
77230,5,1998,1993
11587,16,1998,1974
76692,4,1998,1995
82760,1,1998,1997
75216,1,1998,1994
10659,6,1998,1988
77985,2,1998,1994
12145,7,1998,1991
77096,1,1998,1995
80853,1,1998,1997
91003,4,1998,1988
81205,2,1998,1997
79172,1,1998,1995
65155,7,1998,1986
92399,6,1998,1986
29787,1,1998,1980
67010,1,1998,1995
40540,1,1998,1994
31457,3,1998,1991
78043,1,1998,1996
72072,1,1998,1998
78664,3,1998,1995
37381,1,1998,1997
82745,1,1998,1997
75740,4,1998,1992
81899,1,1998,1998
39256,3,1998,1994
11122,10,1998,1987
87362,4,1998,1987
80843,1,1998,1996
40628,10,1998,1974
77405,4,1998,1994
77893,8,1998,1984
77787,2,1998,1994
83355,1,1998,1998
10456,3,1998,1989
82619,1,1998,1997
84251,1,1998,1998
11910,7,1998,1990
79425,2,1998,1995
77774,1,1998,1995
83933,1,1998,1998
39416,8,1998,1983
79612,3,1998,1995
80572,2,1998,1996
75110,2,1998,1996
79636,2,1998,1995
77876,1,1998,1995
82258,2,1998,1997
58704,1,1998,1996
11490,5,1998,1989
61698,2,1998,1990
78630,3,1998,1992
83242,1,1998,1998
29437,10,1998,1982
82281,1,1998,1997
86917,8,1998,1987
76883,4,1998,1993
10775,7,1998,1991
82751,1,1998,1997
79308,1,1998,1995
45647,1,1998,1997
77390,1,1998,1995
75099,4,1998,1990
83864,1,1998,1998
63765,10,1998,1976
81595,2,1998,1997
77082,1,1998,1996
84324,1,1998,1998
10791,5,1998,1989
80020,2,1998,1995
24556,9,1998,1984
80943,1,1998,1996
72961,4,1998,1992
79105,1,1998,1998
84911,7,1998,1992
75603,4,1998,1991
79280,2,1998,1995
75261,1,1998,1997
10786,4,1998,1993
80628,1,1998,1996
75714,2,1998,1991
20670,6,1998,1985
79245,1,1998,1995
74406,1,1998,1996
84062,1,1998,1998
80334,3,1998,1996
10574,1,1998,1998
76969,2,1998,1994
76644,2,1998,1994
81221,1,1998,1997
82482,2,1998,1997
11411,4,1998,1992
80076,1,1998,1995
11132,7,1998,1989
77441,3,1998,1995
80560,1,1998,1997
79628,1,1998,1996
10863,1,1998,1995
80235,2,1998,1996
77624,3,1998,1994
67002,3,1998,1986
11796,5,1998,1990
83310,1,1998,1998
86167,9,1998,1987
84039,1,1998,1998
77675,4,1998,1994
76622,1,1998,1996
79670,2,1998,1995
81176,1,1998,1996
11358,6,1998,1989
81691,1,1998,1997
10363,1,1998,1993
11465,5,1998,1989
82765,2,1998,1997
79922,2,1998,1995
37832,2,1998,1994
75470,8,1998,1989
75818,1,1998,1996
82250,2,1998,1997
81265,1,1998,1997
78156,4,1998,1995
81283,1,1998,1997
83851,1,1998,1998
35238,6,1998,1986
79077,2,1998,1995
76367,6,1998,1992
82191,1,1998,1997
51086,1,1998,1996
46181,10,1998,1984
81106,3,1998,1996
78718,1,1998,1997
84186,1,1998,1998
81550,1,1998,1997
83781,1,1998,1998
38172,14,1998,1970
76405,1,1998,1996
85869,6,1998,1987
77673,5,1998,1994
15991,13,1998,1985
69447,14,1998,1983
15748,1,1998,1998
29560,1,1998,1998
83770,1,1998,1998
79504,3,1998,1995
78891,1,1998,1997
82634,1,1998,1997
76772,4,1998,1994
40062,1,1998,1997
76392,3,1998,1992
79008,1,1998,1995
82959,3,1998,1976
12205,1,1998,1996
82181,1,1998,1998
31051,7,1998,1986
81725,1,1998,1997
83168,1,1998,1998
74580,2,1998,1994
48267,1,1998,1996
78812,2,1998,1996
76000,2,1998,1991
79150,1,1998,1998
11908,3,1998,1995
50092,6,1998,1975
80969,1,1998,1996
79257,2,1998,1995
42922,1,1998,1997
75739,6,1998,1991
83792,1,1998,1998
80063,1,1998,1995
65074,5,1998,1985
83234,1,1998,1998
47379,15,1998,1974
80255,1,1998,1996
79807,4,1998,1995
80242,2,1998,1996
80245,1,1999,1998
79502,2,1999,1995
81850,1,1999,1997
83960,1,1999,1998
11833,4,1999,1990
80313,1,1999,1996
13769,1,1999,1990
81209,1,1999,1997
80912,3,1999,1996
77990,3,1999,1994
77687,1,1999,1998
76724,5,1999,1993
81186,1,1999,1996
80634,3,1999,1996
77086,3,1999,1993
85270,1,1999,1999
76740,4,1999,1993
84730,1,1999,1999
11811,8,1999,1990
81581,1,1999,1997
76481,1,1999,1995
76400,1,1999,1996
83699,1,1999,1998
82738,1,1999,1998
22673,2,1999,1996
39590,9,1999,1985
80032,1,1999,1998
63562,1,1999,1998
83586,2,1999,1998
77844,3,1999,1994
64135,8,1999,1988
82518,1,1999,1998
83940,2,1999,1998
61487,4,1999,1981
83127,2,1999,1998
82695,3,1999,1997
79535,1,1999,1995
77892,3,1999,1995
84580,1,1999,1999
84019,1,1999,1999
84280,1,1999,1998
79827,2,1999,1995
84141,1,1999,1998
85206,1,1999,1999
78022,2,1999,1994
85065,1,1999,1999
84590,1,1999,1998
76231,4,1999,1995
79962,3,1999,1996
10661,2,1999,1988
75072,1,1999,1992
82693,1,1999,1997
77678,4,1999,1994
80104,1,1999,1998
83270,1,1999,1998
80004,2,1999,1997
84619,1,1999,1999
85565,1,1999,1999
81275,1,1999,1997
11456,2,1999,1995
65293,2,1999,1996
84427,1,1999,1999
61218,3,1999,1992
77868,5,1999,1994
83919,18,1999,1975
84132,2,1999,1998
81010,3,1999,1996
82492,2,1999,1997
85028,1,1999,1999
78184,1,1999,1994
80243,1,1999,1997
81184,1,1999,1996
84334,1,1999,1998
75660,1,1999,1998
84000,1,1999,1998
75581,5,1999,1991
10235,8,1999,1989
79884,2,1999,1995
70616,9,1999,1980
77701,2,1999,1997
54084,1,1999,1997
52282,8,1999,1985
78972,2,1999,1995
31668,3,1999,1995
84052,2,1999,1998
78179,4,1999,1994
80810,3,1999,1996
83750,2,1999,1998
76591,6,1999,1992
61065,14,1999,1980
77630,2,1999,1997
82165,1,1999,1999
50017,7,1999,1982
78950,1,1999,1996
83779,2,1999,1998
53640,1,1999,1997
76990,7,1999,1993
76598,1,1999,1999
12063,7,1999,1990
89763,2,1999,1987
82620,2,1999,1997
83395,1,1999,1998
68996,2,1999,1995
79873,2,1999,1996
85408,1,1999,1999
79152,1,1999,1995
82670,1,1999,1998
81539,1,1999,1998
52740,5,1999,1979
80378,2,1999,1996
82533,1,1999,1999
46228,1,1999,1998
76095,1,1999,1997
85306,1,1999,1999
81060,2,1999,1996
76354,7,1999,1993
70113,3,1999,1989
76128,2,1999,1992
75548,5,1999,1985
79399,1,1999,1998
76879,3,1999,1993
32791,1,1999,1999
83529,2,1999,1998
63837,1,1999,1997
10963,1,1999,1999
48144,2,1999,1995
77332,8,1999,1985
82672,1,1999,1997
76282,2,1999,1997
83374,1,1999,1998
75625,8,1999,1991
43334,1,1999,1994
82264,1,1999,1999
50550,1,1999,1998
62519,2,1999,1998
16986,2,1999,1991
85347,1,1999,1999
11917,1,1999,1993
71220,1,1999,1998
84635,1,1999,1999
78113,3,1999,1994
46527,7,1999,1978
80257,3,1999,1997
81885,2,1999,1997
76322,4,1999,1992
83283,2,1999,1998
81137,2,1999,1997
68320,8,1999,1983
10785,2,1999,1995
85080,1,1999,1999
77097,3,1999,1993
84737,1,1999,1999
11790,18,1999,1975
63344,1,1999,1996
79580,1,1999,1996
80372,3,1999,1997
80265,1,1999,1997
83415,1,1999,1998
78889,1,1999,1999
78001,2,1999,1996
77763,2,1999,1998
83146,2,1999,1998
46463,4,1999,1979
84130,1,1999,1999
34578,2,1999,1992
77347,5,1999,1994
82536,1,1999,1997
77006,3,1999,1996
10256,1,1999,1997
81288,1,1999,1997
77235,4,1999,1996
10143,1,1999,1993
82588,1,1999,1997
84113,2,1999,1998
85464,1,2000,1999
75310,2,2000,1991
82272,2,2000,1997
76951,1,2000,2000
76701,3,2000,1993
12113,8,2000,1990
85205,1,2000,1999
75035,4,2000,1995
10693,1,2000,1993
77259,3,2000,1996
64629,6,2000,1992
40970,8,2000,1989
53453,5,2000,1985
21338,4,2000,1994
75066,3,2000,1991
83669,1,2000,1999
11654,6,2000,1990
83575,1,2000,1999
83506,1,2000,2000
81607,1,2000,1999
77323,4,2000,1994
77581,2,2000,1996
81264,2,2000,1997
91380,5,2000,1987
78815,2,2000,1999
59774,3,2000,1993
85975,1,2000,2000
78816,5,2000,1995
32803,8,2000,1988
66393,3,2000,1992
54341,1,2000,1998
26279,1,2000,1998
75273,2,2000,1992
33603,2,2000,1995
83383,1,2000,1998
47133,1,2000,1999
81689,2,2000,1997
79247,4,2000,1996
77117,4,2000,1993
76720,6,2000,1993
74203,1,2000,1994
86187,1,2000,2000
84230,1,2000,1998
83558,1,2000,2000
11752,1,2000,1997
48389,1,2000,1997
84133,2,2000,1998
67838,2,2000,1990
85513,1,2000,1999
29867,4,2000,1993
81290,3,2000,1997
80420,1,2000,1996
75070,6,2000,1988
75071,2,2000,1995
13936,7,2000,1989
11545,1,2000,1997
78120,1,2000,2000
62092,12,2000,1975
79025,4,2000,1995
83709,1,2000,1998
77854,5,2000,1995
27764,5,2000,1990
84301,2,2000,1998
78906,1,2000,1999
77661,1,2000,1995
67467,2,2000,1993
77080,2,2000,1994
82155,3,2000,1997
27430,3,2000,1993
83252,3,2000,1998
77186,1,2000,2000
85572,2,2000,1999
88990,2,2000,1997
77208,4,2000,1993
83816,2,2000,1999
77045,3,2000,1998
81670,2,2000,1997
81665,2,2000,1997
75831,2,2000,1993
79791,1,2000,1996
57437,1,2000,1990
19975,2,2000,1991
47255,1,2000,1998
82184,2,2000,1999
27562,7,2000,1985
78062,4,2000,1996
22430,7,2000,1992
81537,1,2000,1997
81901,1,2000,2000
74740,2,2000,1996
85187,1,2000,1999
27756,6,2000,1974
10397,1,2000,1988
57745,1,2000,1998
80433,3,2000,1996
77785,1,2000,1999
86489,1,2000,2000
76664,3,2000,1996
50227,1,2000,1990
48725,2,2000,1991
68145,1,2000,1999
10935,3,2000,1988
85361,2,2000,1999
34841,4,2000,1987
11012,4,2000,1992
19596,2,2000,1993
71538,6,2000,1990
76613,4,2000,1994
77530,3,2000,1994
10488,1,2000,2000
80796,3,2000,1996
58473,10,2000,1981
79910,1,2000,2000
80073,2,2000,1997
77915,5,2000,1994
72710,3,2000,1997
76860,8,2000,1993
83875,1,2000,1998
22518,5,2000,1995
81651,1,2000,1998
80165,3,2000,1996
73219,1,2000,1992
15035,5,2000,1988
85586,2,2000,1988
46295,2,2000,1984
42219,1,2000,1990
25073,2,2000,1995
77064,3,2000,1994
85046,1,2000,1999
13470,11,2000,1985
14526,7,2000,1980
46834,23,2000,1970
64020,18,2000,1975
84776,2,2000,1999
54244,4,2000,1988
83613,2,2000,1998
84763,1,2000,1999
82806,2,2000,1998
39328,5,2000,1985
31552,2,2000,1997
47511,11,2000,1986
77521,3,2000,1994
79411,4,2000,1995
84617,2,2000,1999
85302,1,2001,1999
86338,1,2001,2000
87420,1,2001,2001
87195,1,2001,2001
82759,3,2001,1997
87319,1,2001,2001
76988,2,2001,1998
87316,1,2001,2001
81650,2,2001,1997
83688,2,2001,1998
87105,1,2001,2001
87050,1,2001,2001
82557,2,2001,1997
86498,2,2001,2000
86833,1,2001,2001
87230,1,2001,2001
83942,4,2001,1998
81566,1,2001,2000
60142,2,2001,1999
84553,2,2001,1999
86092,1,2001,2001
87510,1,2001,2001
87074,1,2001,2001
86777,1,2001,2001
83956,1,2001,1998
81535,1,2001,2000
85867,1,2001,2001
26252,12,2001,1980
86197,1,2001,2000
84280,1,2001,2001
85979,2,2001,2000
83677,1,2001,2000
79721,1,2001,2001
76948,2,2001,1994
80571,1,2001,1999
86193,2,2001,2000
79836,2,2001,1995
86838,1,2001,2001
87159,1,2001,2001
83702,1,2001,1999
85176,2,2001,1999
80828,3,2001,1996
81289,1,2001,1997
87332,1,2001,2001
80334,2,2001,2000
79950,3,2001,1996
33690,13,2001,1984
87066,1,2001,2001
11653,4,2001,1989
28223,15,2001,1983
76791,1,2001,2001
87392,1,2001,2001
87312,1,2001,2001
42550,6,2001,1989
85038,2,2001,1999
79260,1,2001,2001
82526,4,2001,1997
71124,4,2001,1991
84039,1,2001,2001
86073,1,2001,2000
87298,1,2001,2001
87385,1,2001,2001
84312,3,2001,1998
86958,1,2001,2001
86995,1,2001,2001
84274,1,2001,1999
87085,1,2001,2001
55554,1,2001,2001
82762,1,2001,1997
82825,1,2001,2000
76908,6,2001,1993
86586,1,2001,2001
