date,hml_return,value_return,growth_return,formation_year,cumulative_hml
1962-07-31,-0.00750713818742299,0.0618147041082734,0.06932184229569639,1962,-0.00750713818742299
1962-08-31,0.011632621063194421,0.028974459387486197,0.017341838324291776,1962,0.0040381551819681505
1962-09-30,0.017080832524099823,-0.05522248419311493,-0.07230331671721475,1962,0.021187962758437484
1962-10-31,0.008550251345147593,-0.017887399846992752,-0.026437651192140345,1962,0.029919376510661344
1962-11-30,-0.016493176419864475,0.13138095989859716,0.14787413631846164,1962,0.01293273453563426
1962-12-31,0.010372952824504685,-0.004003776335936712,-0.014376729160441398,1962,0.023439838005368863
1963-01-31,0.012584913347864782,0.08861672263833748,0.0760318092904727,1962,0.03631973968341917
1963-02-28,0.033270056153289394,0.0016576855092240027,-0.03161237064406539,1962,0.07079815561544889
1963-03-31,0.008328354862579577,0.02823202371000301,0.019903668847423433,1962,0.0797161426416102
1963-04-30,0.003676496670181467,0.04182767347975398,0.038151176809572515,1962,0.08368571544477321
1963-05-31,0.024735458504272424,0.04600934819011715,0.021273889685844725,1962,0.11049117849083023
1963-06-30,-0.008901253728763908,-0.02081301370473109,-0.011911759975967183,1962,0.10060641474752918
1963-07-31,-0.006846948998325073,-0.009157925971985462,-0.0023109769736603886,1963,0.09307061875852352
1963-08-31,-0.0009926862499880368,0.05521387750093926,0.056206563750927294,1963,0.09198554258501601
1963-09-30,0.017566302447224992,-0.011753851683206,-0.02932015413043099,1963,0.11116769089406153
1963-10-31,-0.0032517134944372514,0.025747025111275496,0.028998738605712747,1963,0.1075544919189988
1963-11-30,0.01875835078217178,-0.000560575942842703,-0.019318926725014483,1963,0.12833038758878534
1963-12-31,-0.00402479901868695,0.008237869580946352,0.012262668599633302,1963,0.12378908455206328
1964-01-31,0.012083213147377984,0.029203616663843163,0.01712040351646518,1963,0.1373680675934026
1964-02-29,0.020338967272533745,0.03475575745657028,0.014416790184036535,1963,0.16050095949700993
1964-03-31,0.030488604974766343,0.044907027802678315,0.014418422827911972,1963,0.19588301482395165
1964-04-30,0.007212826814638824,-0.00019460117530204125,-0.007407427989940865,1963,0.20450871190044495
1964-05-31,0.01302833189551102,0.020243332615656882,0.007215000720145862,1963,0.22020145117011847
1964-06-30,-0.005320671372164651,0.013999954556689545,0.019320625928854196,1963,0.21370916024060382
1964-07-31,-0.01231741879662557,0.015414173973745787,0.027731592770371356,1964,0.19875939621661942
1964-08-31,-0.006631928345525679,-0.007141200973365951,-0.0005092726278402718,1964,0.19080930979738508
1964-09-30,0.006507444664905739,0.03294697353126558,0.02643952886635984,1964,0.1985584354873462
1964-10-31,0.0002859419649719995,0.020065688973475826,0.019779747008503826,1964,0.19890115364152305
1964-11-30,-0.02122513568673921,-0.005656659520901729,0.01556847616583748,1964,0.1734543139804936
1964-12-31,-0.025141846188603458,-0.017882603621758413,0.0072592425668450465,1964,0.14395150610904284
1965-01-31,0.006059257830379666,0.06850537956533198,0.062446121734952315,1964,0.1508830032300088
1965-02-28,0.00593869956510697,0.03602467703972128,0.03008597747461431,1964,0.15771775162077994
1965-03-31,0.0061187885690223535,0.0030488367912438275,-0.0030699517777785256,1964,0.16480158176555149
1965-04-30,0.025876005510848794,0.05026154912827581,0.024385543617427015,1964,0.1949419939143624
1965-05-31,0.0026711868072579357,-0.004127324220489505,-0.006798511027747441,1964,0.19813390720394497
1965-06-30,-0.017853411453130894,-0.08129576835389754,-0.06344235690076665,1964,0.17674312958268557
1965-07-31,0.018714072135768117,0.03372496848207676,0.015010896346308644,1965,0.19876478539496545
1965-08-31,-0.005896261884814881,0.03736455506495371,0.04326081694976859,1965,0.19169655428198284
1965-09-30,0.014484771580905088,0.036659375853687406,0.022174604272782318,1965,0.20895800666450914
1965-10-31,0.01888214499953189,0.04887298547744923,0.029990840477917335,1965,0.2317857270446937
1965-11-30,0.00747051232049201,0.024932998305431334,0.017462485984939324,1965,0.24098779749478738
1965-12-31,0.035006923235872574,0.047633490237155345,0.012626567001282772,1965,0.28443096205834184
1966-01-31,0.014810843307221808,0.04644792422634336,0.031637080919121555,1965,0.3034544677763322
1966-02-28,0.03338183637592654,0.02125786901393895,-0.012123967361987585,1965,0.34696617154311227
1966-03-31,-0.036942098526739346,-0.03152224203542858,0.0054198564913107644,1965,0.29720641452178165
